Engine Fuel Type,Engine Cylinders,Transmission Type,Number of Doors,Vehicle Size,MSRP
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27600
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22900
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22500
regular unleaded,4.0,AUTOMATIC,4.0,Compact,21000
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,35895
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30595
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,32595
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,32595
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34095
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27235
regular unleaded,4.0,AUTOMATIC,4.0,Compact,29745
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25485
regular unleaded,4.0,AUTOMATIC,4.0,Compact,29175
regular unleaded,4.0,AUTOMATIC,4.0,Compact,31695
regular unleaded,4.0,AUTOMATIC,4.0,Compact,30925
regular unleaded,4.0,AUTOMATIC,4.0,Compact,33445
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23545
regular unleaded,4.0,MANUAL,4.0,Compact,19730
regular unleaded,6.0,AUTOMATIC,4.0,Compact,25885
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24620
regular unleaded,6.0,AUTOMATIC,4.0,Compact,24805
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24690
regular unleaded,4.0,AUTOMATIC,4.0,Compact,26375
regular unleaded,6.0,AUTOMATIC,4.0,Compact,25950
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22935
regular unleaded,4.0,AUTOMATIC,4.0,Compact,21790
regular unleaded,6.0,AUTOMATIC,4.0,Compact,24200
regular unleaded,6.0,AUTOMATIC,4.0,Compact,23055
regular unleaded,6.0,AUTOMATIC,4.0,Compact,27635
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24200
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27305
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23590
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25550
regular unleaded,4.0,MANUAL,4.0,Compact,20405
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22445
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25345
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25700
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25495
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23740
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22595
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24350
regular unleaded,4.0,MANUAL,4.0,Compact,20555
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27455
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,35550
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,38650
regular unleaded,4.0,AUTOMATIC,4.0,Compact,26450
regular unleaded,4.0,AUTOMATIC,4.0,Compact,21650
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27950
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23700
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25200
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23150
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25200
regular unleaded,4.0,AUTOMATIC,4.0,Compact,27950
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24100
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22700
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22700
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24100
regular unleaded,6.0,AUTOMATIC,2.0,Compact,5895
regular unleaded,6.0,AUTOMATIC,2.0,Compact,6890
regular unleaded,6.0,AUTOMATIC,4.0,Compact,20205
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,22105
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,23280
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,23280
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27405
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,33050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29350
regular unleaded,6.0,AUTOMATIC,4.0,Compact,20205
regular unleaded,6.0,AUTOMATIC,4.0,Compact,21540
regular unleaded,6.0,AUTOMATIC,4.0,Compact,21540
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,24250
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,23080
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29330
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,24250
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,24900
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,24900
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,25700
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,29845
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41700
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,45350
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,45400
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,35750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,45150
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,35950
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,46050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,61300
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,49450
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,36150
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,49200
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,45800
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,38100
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,48950
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,36150
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41750
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,38100
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,2200
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,31510
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,39020
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,31120
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,37570
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29670
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,33330
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,27850
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,32960
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34780
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,29300
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29770
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,39570
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,29400
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,33630
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,35080
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,31220
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,27950
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,38120
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,31810
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,33260
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,35600
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,33560
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,39940
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,29065
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,32110
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34150
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,30515
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,35895
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28145
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34195
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30045
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28345
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34395
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,36095
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30245
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30245
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,36195
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34495
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28345
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17930
regular unleaded,4.0,AUTOMATIC,4.0,Compact,18660
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17960
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16330
regular unleaded,4.0,AUTOMATIC,4.0,Compact,15430
regular unleaded,4.0,MANUAL,4.0,Compact,14180
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17530
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16380
regular unleaded,4.0,MANUAL,4.0,Compact,14230
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17980
regular unleaded,4.0,AUTOMATIC,4.0,Compact,18710
regular unleaded,4.0,AUTOMATIC,4.0,Compact,15480
regular unleaded,4.0,AUTOMATIC,4.0,Compact,15480
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17980
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16380
regular unleaded,4.0,AUTOMATIC,4.0,Compact,18710
regular unleaded,4.0,MANUAL,4.0,Compact,16100
regular unleaded,4.0,MANUAL,4.0,Compact,16495
regular unleaded,4.0,MANUAL,4.0,Compact,20875
regular unleaded,4.0,AUTOMATIC,4.0,Compact,20475
regular unleaded,4.0,AUTOMATIC,4.0,Compact,20275
regular unleaded,4.0,MANUAL,4.0,Compact,16100
regular unleaded,4.0,MANUAL,4.0,Compact,20875
regular unleaded,4.0,MANUAL,4.0,Compact,17445
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,19155
premium unleaded (required),4.0,MANUAL,4.0,Compact,37395
premium unleaded (required),4.0,MANUAL,4.0,Compact,38495
premium unleaded (required),4.0,MANUAL,4.0,Compact,34495
premium unleaded (required),4.0,MANUAL,4.0,Compact,34695
premium unleaded (required),4.0,MANUAL,4.0,Compact,39995
premium unleaded (required),4.0,MANUAL,4.0,Compact,38995
premium unleaded (required),4.0,MANUAL,4.0,Compact,39995
premium unleaded (required),4.0,MANUAL,4.0,Compact,39995
premium unleaded (required),4.0,MANUAL,4.0,Compact,39995
premium unleaded (required),4.0,MANUAL,4.0,Compact,35195
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,31200
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,33000
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,39100
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,34800
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,33100
premium unleaded (required),4.0,AUTOMATIC,4.0,Compact,35100
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,45500
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,40500
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,38500
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,38950
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,46800
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,40950
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,47950
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,41250
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,39250
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,44700
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,48000
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,57800
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,45250
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,49700
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,58100
premium unleaded (required),4.0,AUTOMATIC,4.0,Midsize,45550
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,53900
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,56200
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,57000
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,54700
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,57800
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,55500
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,61900
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,59600
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,62900
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,60600
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,61400
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,63700
regular unleaded,4.0,MANUAL,4.0,Compact,12480
regular unleaded,4.0,AUTOMATIC,4.0,Compact,13280
regular unleaded,4.0,AUTOMATIC,4.0,Compact,13330
regular unleaded,4.0,MANUAL,4.0,Compact,12530
regular unleaded,4.0,AUTOMATIC,4.0,Compact,13580
regular unleaded,4.0,MANUAL,4.0,Compact,12780
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,51050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,45550
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,46750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,48250
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,41550
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,42650
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,38850
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,39650
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,42950
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,43850
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,43900
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,37250
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,45550
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41450
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,35750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,45800
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,42850
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,40250
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,47200
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,41750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,40350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,44050
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,36400
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,49800
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,47050
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,42350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,40050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,46950
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41150
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,44350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41350
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,46950
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,42650
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,47200
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,47050
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,36600
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,44150
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,47750
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,51050
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,43350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,51300
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,45750
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,39850
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,40950
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,46350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,51000
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,46350
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,40950
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,34500
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,40950
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,42050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,36900
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,36050
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,41800
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,37550
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,35400
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,46675
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,41550
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,37100
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,45675
regular unleaded,4.0,AUTOMATIC,4.0,Midsize,40550
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,39700
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,42700
regular unleaded,4.0,MANUAL,4.0,Compact,15345
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16145
regular unleaded,4.0,MANUAL,4.0,Compact,16250
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17050
regular unleaded,4.0,AUTOMATIC,4.0,Compact,18955
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16545
regular unleaded,4.0,MANUAL,4.0,Compact,18155
regular unleaded,4.0,MANUAL,4.0,Compact,15745
regular unleaded,4.0,MANUAL,4.0,Compact,15920
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16720
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,24599
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29549
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27949
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28349
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25949
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,24599
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,31749
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26999
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27549
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,24349
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25949
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26199
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25399
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28649
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27049
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,22999
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30149
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26749
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25199
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29149
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29149
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27499
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26599
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,23549
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25099
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,21599
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25049
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26699
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,26749
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27499
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28249
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28280
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29930
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28580
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,29079
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27429
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,25745
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,27395
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,30230
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,62500
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,51895
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,38995
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,47390
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,44895
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,54390
regular unleaded,4.0,MANUAL,4.0,Compact,21995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24495
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,29295
regular unleaded,4.0,AUTOMATIC,4.0,Compact,22995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24495
regular unleaded,4.0,MANUAL,4.0,Compact,21995
regular unleaded,4.0,AUTOMATIC,4.0,Compact,24795
regular unleaded,4.0,AUTOMATIC,4.0,Compact,29295
regular unleaded,4.0,AUTOMATIC,4.0,Compact,25995
regular unleaded,4.0,MANUAL,4.0,Compact,22295
regular unleaded,4.0,MANUAL,4.0,Compact,21595
regular unleaded,4.0,AUTOMATIC,4.0,Compact,23295
regular unleaded,4.0,MANUAL,4.0,Compact,16820
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16880
regular unleaded,4.0,AUTOMATIC,2.0,Compact,16505
regular unleaded,4.0,AUTOMATIC,4.0,Compact,15945
regular unleaded,4.0,MANUAL,2.0,Compact,14845
regular unleaded,4.0,AUTOMATIC,2.0,Compact,15570
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17620
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17670
regular unleaded,4.0,MANUAL,4.0,Compact,16870
regular unleaded,4.0,AUTOMATIC,2.0,Compact,16555
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16930
regular unleaded,4.0,MANUAL,2.0,Compact,14895
regular unleaded,4.0,AUTOMATIC,2.0,Compact,15620
regular unleaded,4.0,AUTOMATIC,4.0,Compact,15995
regular unleaded,4.0,AUTOMATIC,2.0,Compact,16000
regular unleaded,4.0,AUTOMATIC,2.0,Compact,16910
regular unleaded,4.0,MANUAL,2.0,Compact,15250
regular unleaded,4.0,AUTOMATIC,4.0,Compact,16375
regular unleaded,4.0,AUTOMATIC,4.0,Compact,17285
regular unleaded,4.0,AUTOMATIC,4.0,Compact,18000
regular unleaded,4.0,MANUAL,4.0,Compact,17200
regular unleaded,6.0,MANUAL,2.0,Compact,4976
regular unleaded,6.0,MANUAL,2.0,Compact,4697
regular unleaded,6.0,MANUAL,2.0,Compact,4755
premium unleaded (required),6.0,MANUAL,2.0,Compact,37900
premium unleaded (required),6.0,MANUAL,2.0,Compact,31300
premium unleaded (required),6.0,MANUAL,2.0,Compact,37700
premium unleaded (required),6.0,MANUAL,2.0,Compact,37900
premium unleaded (required),6.0,MANUAL,2.0,Compact,31300
premium unleaded (required),6.0,MANUAL,2.0,Compact,37700
premium unleaded (required),6.0,MANUAL,2.0,Compact,50100
premium unleaded (required),6.0,MANUAL,2.0,Compact,52100
premium unleaded (required),6.0,MANUAL,2.0,Compact,50400
premium unleaded (required),6.0,MANUAL,2.0,Compact,52400
premium unleaded (required),4.0,MANUAL,2.0,Compact,48950
premium unleaded (required),6.0,MANUAL,2.0,Compact,56950
premium unleaded (required),4.0,MANUAL,2.0,Compact,48950
premium unleaded (required),4.0,MANUAL,2.0,Compact,49700
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,46020
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,56570
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,50520
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,46120
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,56670
premium unleaded (required),6.0,AUTOMATIC,4.0,Midsize,50620
regular unleaded,6.0,AUTOMATIC,4.0,Midsize,28995
